# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       
266           	4.035270e-03	1.275468e-03	7.815731e-04	1.812892e-03	1.163430e-03
267           	4.015342e-03	1.272232e-03	7.784924e-04	1.803922e-03	1.157920e-03
268           	3.993560e-03	1.268849e-03	7.754639e-04	1.794551e-03	1.153550e-03
269           	3.971318e-03	1.265376e-03	7.724698e-04	1.785551e-03	1.148335e-03
270           	3.951047e-03	1.262316e-03	7.695248e-04	1.776409e-03	1.143825e-03
271           	3.926129e-03	1.259851e-03	7.666215e-04	1.767087e-03	1.139627e-03
272           	3.903667e-03	1.257926e-03	7.637649e-04	1.758400e-03	1.135412e-03
273           	3.883681e-03	1.256224e-03	7.609457e-04	1.749288e-03	1.131336e-03
274           	3.862765e-03	1.254441e-03	7.581449e-04	1.740516e-03	1.126761e-03
275           	3.846442e-03	1.252443e-03	7.553631e-04	1.731882e-03	1.123694e-03
276           	3.826954e-03	1.250278e-03	7.526566e-04	1.723276e-03	1.119461e-03
277           	3.805696e-03	1.247938e-03	7.499535e-04	1.714682e-03	1.115363e-03
278           	3.786398e-03	1.245427e-03	7.473030e-04	1.706275e-03	1.111955e-03
279           	3.769648e-03	1.242703e-03	7.446954e-04	1.697606e-03	1.106425e-03
280           	3.749978e-03	1.239840e-03	7.421113e-04	1.689210e-03	1.103198e-03
281           	3.738188e-03	1.236850e-03	7.395689e-04	1.680886e-03	1.100772e-03
282           	3.714327e-03	1.233797e-03	7.370658e-04	1.672564e-03	1.095423e-03
283           	3.695866e-03	1.231057e-03	7.346048e-04	1.664317e-03	1.090612e-03
284           	3.680385e-03	1.228842e-03	7.321673e-04	1.656094e-03	1.088000e-03
285           	3.663263e-03	1.227119e-03	7.297638e-04	1.647780e-03	1.085069e-03
286           	3.645898e-03	1.225523e-03	7.273968e-04	1.639767e-03	1.080444e-03
287           	3.625498e-03	1.223877e-03	7.250604e-04	1.631730e-03	1.076786e-03
288           	3.611743e-03	1.222059e-03	7.227621e-04	1.623886e-03	1.073911e-03
289           	3.593220e-03	1.220080e-03	7.204986e-04	1.615911e-03	1.070926e-03
290           	3.574903e-03	1.217910e-03	7.182811e-04	1.608113e-03	1.067827e-03
291           	3.559427e-03	1.215647e-03	7.161078e-04	1.600651e-03	1.063030e-03
292           	3.541818e-03	1.213227e-03	7.139620e-04	1.592946e-03	1.060005e-03
293           	3.532769e-03	1.210680e-03	7.118336e-04	1.585361e-03	1.058544e-03
294           	3.513767e-03	1.207989e-03	7.097375e-04	1.577980e-03	1.054014e-03
295           	3.496282e-03	1.205242e-03	7.076515e-04	1.570306e-03	1.049936e-03
296           	3.481015e-03	1.202848e-03	7.055830e-04	1.562886e-03	1.048046e-03
297           	3.464649e-03	1.200784e-03	7.035358e-04	1.555813e-03	1.045539e-03
298           	3.450791e-03	1.199233e-03	7.015113e-04	1.548542e-03	1.041469e-03
299           	3.432326e-03	1.197835e-03	6.995119e-04	1.541171e-03	1.038205e-03
300           	3.419915e-03	1.196533e-03	6.975639e-04	1.533854e-03	1.035362e-03
