# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       
0.08535       	2.918921e-04	7.063350e-04	2.478177e-04	1.484786e-04	2.440252e-04
0.08536       	2.902987e-04	7.069042e-04	2.484284e-04	1.483301e-04	2.444533e-04
0.08537       	2.901671e-04	7.082966e-04	2.491119e-04	1.482919e-04	2.449931e-04
0.08538       	2.892502e-04	7.089289e-04	2.496379e-04	1.481954e-04	2.452711e-04
0.08539       	2.895688e-04	7.104423e-04	2.502598e-04	1.482320e-04	2.457110e-04
0.0854        	2.889558e-04	7.115447e-04	2.507002e-04	1.481246e-04	2.459812e-04
0.08541       	2.892004e-04	7.135317e-04	2.512585e-04	1.480460e-04	2.463768e-04
0.08542       	2.880547e-04	7.171247e-04	2.488124e-04	1.465310e-04	2.461340e-04
0.08543       	2.878013e-04	7.190765e-04	2.492455e-04	1.465013e-04	2.466150e-04
0.08544       	2.865113e-04	7.200843e-04	2.494704e-04	1.464995e-04	2.470289e-04
0.08545       	2.860921e-04	7.211836e-04	2.499268e-04	1.465855e-04	2.475975e-04
0.08546       	2.862374e-04	7.214744e-04	2.501959e-04	1.465133e-04	2.483888e-04
0.08547       	2.856474e-04	7.219845e-04	2.507059e-04	1.463738e-04	2.486698e-04
0.08548       	2.853331e-04	7.218863e-04	2.509769e-04	1.462498e-04	2.488373e-04
0.08549       	2.846192e-04	7.221521e-04	2.514951e-04	1.463004e-04	2.502969e-04
0.0855        	2.853045e-04	7.221653e-04	2.517942e-04	1.464527e-04	2.518528e-04
0.08551       	2.847275e-04	7.227617e-04	2.523176e-04	1.467114e-04	2.536258e-04
0.08552       	2.849756e-04	7.232554e-04	2.526974e-04	1.468676e-04	2.551926e-04
0.08553       	2.846790e-04	7.241621e-04	2.532477e-04	1.470748e-04	2.567675e-04
0.08554       	2.851392e-04	7.248924e-04	2.536708e-04	1.471952e-04	2.585708e-04
0.08555       	2.850149e-04	7.259117e-04	2.542187e-04	1.473822e-04	2.603904e-04
0.08556       	2.855667e-04	7.267963e-04	2.545599e-04	1.476335e-04	2.620023e-04
0.08557       	2.862391e-04	7.278234e-04	2.549862e-04	1.478792e-04	2.635122e-04
0.08558       	2.865674e-04	7.286188e-04	2.553757e-04	1.480903e-04	2.649066e-04
0.08559       	2.888388e-04	7.293953e-04	2.558708e-04	1.483339e-04	2.664464e-04
0.0856        	2.883713e-04	7.300115e-04	2.562738e-04	1.486252e-04	2.678981e-04
0.08561       	2.895272e-04	7.309551e-04	2.567391e-04	1.489559e-04	2.692209e-04
0.08562       	2.911287e-04	7.319299e-04	2.571407e-04	1.491418e-04	2.700976e-04
0.08563       	2.917943e-04	7.331802e-04	2.575761e-04	1.491310e-04	2.710071e-04
0.08564       	2.929145e-04	7.344421e-04	2.579554e-04	1.494743e-04	2.732317e-04
0.08565       	2.934679e-04	7.358717e-04	2.583533e-04	1.515769e-04	2.761778e-04
0.08566       	2.935301e-04	7.372261e-04	2.585790e-04	1.519130e-04	2.784795e-04
0.08567       	2.935183e-04	7.387223e-04	2.599239e-04	1.522485e-04	2.807539e-04
0.08568       	2.933674e-04	7.400871e-04	2.609480e-04	1.526740e-04	2.828821e-04
0.08569       	2.932312e-04	7.413075e-04	2.618672e-04	1.531999e-04	2.853722e-04
0.0857        	2.926497e-04	7.426315e-04	2.627464e-04	1.537757e-04	2.878177e-04
0.08571       	2.930365e-04	7.438545e-04	2.635729e-04	1.543132e-04	2.900329e-04
0.08572       	2.940515e-04	7.443858e-04	2.642187e-04	1.548531e-04	2.920939e-04
0.08573       	2.936338e-04	7.449846e-04	2.648737e-04	1.556040e-04	2.945582e-04
0.08574       	2.938139e-04	7.454871e-04	2.654722e-04	1.565004e-04	2.972321e-04
0.08575       	2.940140e-04	7.464487e-04	2.660777e-04	1.573192e-04	2.998786e-04
0.08576       	2.941266e-04	7.469142e-04	2.666324e-04	1.575386e-04	3.004471e-04
0.08577       	2.944450e-04	7.478639e-04	2.672753e-04	1.578495e-04	3.019057e-04
0.08578       	2.954516e-04	7.486020e-04	2.678729e-04	1.582394e-04	3.039984e-04
0.08579       	2.960178e-04	7.498780e-04	2.684732e-04	1.584858e-04	3.059603e-04
0.0858        	2.970715e-04	7.510109e-04	2.690029e-04	1.586898e-04	3.075734e-04
0.08581       	2.975035e-04	7.527821e-04	2.696252e-04	1.587186e-04	3.088519e-04
0.08582       	2.983708e-04	7.542097e-04	2.701883e-04	1.586933e-04	3.097043e-04
0.08583       	2.986050e-04	7.559306e-04	2.708113e-04	1.586008e-04	3.103838e-04
0.08584       	2.994879e-04	7.572464e-04	2.713749e-04	1.587771e-04	3.110095e-04
0.08585       	2.993854e-04	7.587845e-04	2.720049e-04	1.589647e-04	3.104237e-04
0.08586       	3.002790e-04	7.596280e-04	2.725306e-04	1.591037e-04	3.097811e-04
0.08587       	2.999273e-04	7.605866e-04	2.731584e-04	1.588653e-04	3.083993e-04
0.08588       	3.006402e-04	7.608064e-04	2.736068e-04	1.587009e-04	3.076334e-04
0.08589       	2.992403e-04	7.634215e-04	2.722735e-04	1.568760e-04	3.068674e-04
0.0859        	2.995771e-04	7.632681e-04	2.725193e-04	1.569362e-04	3.066307e-04
0.08591       	2.989272e-04	7.633944e-04	2.728842e-04	1.569906e-04	3.067861e-04
0.08592       	2.995381e-04	7.633789e-04	2.730944e-04	1.572449e-04	3.067054e-04
0.08593       	2.989071e-04	7.637420e-04	2.734285e-04	1.574398e-04	3.064298e-04
0.08594       	3.000057e-04	7.640013e-04	2.736058e-04	1.577471e-04	3.060010e-04
0.08595       	3.001225e-04	7.645016e-04	2.738829e-04	1.578973e-04	3.053323e-04
0.08596       	3.018117e-04	7.649521e-04	2.739425e-04	1.581092e-04	3.043484e-04
0.08597       	3.005415e-04	7.653617e-04	2.741087e-04	1.582006e-04	3.031815e-04
0.08598       	3.025640e-04	7.655149e-04	2.741074e-04	1.581832e-04	3.018637e-04
0.08599       	3.014591e-04	7.657604e-04	2.742610e-04	1.582108e-04	3.007299e-04
0.086         	3.044783e-04	7.658363e-04	2.743425e-04	1.582588e-04	2.995824e-04
0.08601       	3.050205e-04	7.658909e-04	2.746187e-04	1.583011e-04	2.987715e-04
0.08602       	3.077609e-04	7.657931e-04	2.746532e-04	1.584531e-04	2.982261e-04
0.08603       	3.077626e-04	7.658817e-04	2.749102e-04	1.587737e-04	2.979068e-04
0.08604       	3.096646e-04	7.659098e-04	2.749567e-04	1.592601e-04	2.976681e-04
0.08605       	3.093459e-04	7.660392e-04	2.752637e-04	1.597483e-04	2.974432e-04
0.08606       	3.107018e-04	7.660507e-04	2.753768e-04	1.604750e-04	2.975403e-04
0.08607       	3.111878e-04	7.653548e-04	2.767174e-04	1.609413e-04	2.973654e-04
0.08608       	3.093780e-04	7.646716e-04	2.780646e-04	1.614878e-04	2.970626e-04
0.08609       	3.106806e-04	7.638197e-04	2.790880e-04	1.620290e-04	2.966110e-04
0.0861        	3.084190e-04	7.635681e-04	2.800856e-04	1.626024e-04	2.963111e-04
0.08611       	3.091086e-04	7.625518e-04	2.808399e-04	1.631790e-04	2.958916e-04
0.08612       	3.084455e-04	7.613563e-04	2.815937e-04	1.637747e-04	2.953465e-04
0.08613       	3.092718e-04	7.598207e-04	2.821594e-04	1.643358e-04	2.949031e-04
0.08614       	3.083025e-04	7.586568e-04	2.827311e-04	1.648563e-04	2.950786e-04
0.08615       	3.088375e-04	7.569287e-04	2.831438e-04	1.653835e-04	2.950575e-04
0.08616       	3.078297e-04	7.555244e-04	2.836645e-04	1.662371e-04	2.952519e-04
0.08617       	3.077519e-04	7.540492e-04	2.839886e-04	1.671091e-04	2.953013e-04
0.08618       	3.071121e-04	7.532073e-04	2.844080e-04	1.679259e-04	2.969939e-04
0.08619       	3.085588e-04	7.523807e-04	2.846783e-04	1.691901e-04	2.984799e-04
0.0862        	3.083061e-04	7.522628e-04	2.849467e-04	1.702526e-04	2.993256e-04
0.08621       	3.085694e-04	7.522807e-04	2.849933e-04	1.712863e-04	3.002527e-04
0.08622       	3.098973e-04	7.528835e-04	2.850795e-04	1.721294e-04	3.010273e-04
0.08623       	3.090741e-04	7.530651e-04	2.850689e-04	1.728724e-04	3.017722e-04
0.08624       	3.092877e-04	7.532253e-04	2.851888e-04	1.734829e-04	3.024444e-04
0.08625       	3.078602e-04	7.529567e-04	2.852358e-04	1.739963e-04	3.031913e-04
0.08626       	3.075587e-04	7.528637e-04	2.853258e-04	1.747901e-04	3.053782e-04
0.08627       	3.082423e-04	7.567018e-04	2.836049e-04	1.755636e-04	3.074717e-04
0.08628       	3.078738e-04	7.563022e-04	2.834861e-04	1.761828e-04	3.094512e-04
0.08629       	3.078897e-04	7.557311e-04	2.833850e-04	1.767739e-04	3.115468e-04
0.0863        	3.072525e-04	7.552521e-04	2.832959e-04	1.773175e-04	3.133231e-04
0.08631       	3.080336e-04	7.544830e-04	2.831867e-04	1.775218e-04	3.148474e-04
0.08632       	3.070004e-04	7.530353e-04	2.829469e-04	1.777046e-04	3.160729e-04
0.08633       	3.072241e-04	7.511731e-04	2.827684e-04	1.777087e-04	3.160783e-04
0.08634       	3.053123e-04	7.494829e-04	2.825969e-04	1.779880e-04	3.165390e-04
0.08635       	3.066918e-04	7.473790e-04	2.823434e-04	1.782062e-04	3.166796e-04
0.08636       	3.070376e-04	7.456928e-04	2.820821e-04	1.783432e-04	3.169157e-04
0.08637       	3.082220e-04	7.442550e-04	2.818140e-04	1.784035e-04	3.173562e-04
0.08638       	3.072148e-04	7.432680e-04	2.814698e-04	1.785533e-04	3.177430e-04
0.08639       	3.081718e-04	7.423551e-04	2.811849e-04	1.786430e-04	3.183012e-04
0.0864        	3.066359e-04	7.415445e-04	2.808057e-04	1.788420e-04	3.195547e-04
0.08641       	3.073828e-04	7.405860e-04	2.805852e-04	1.788839e-04	3.204607e-04
0.08642       	3.058069e-04	7.394256e-04	2.802020e-04	1.788173e-04	3.210159e-04
0.08643       	3.064665e-04	7.384010e-04	2.798670e-04	1.786114e-04	3.212762e-04
0.08644       	3.050838e-04	7.370652e-04	2.793248e-04	1.787327e-04	3.220963e-04
0.08645       	3.054096e-04	7.357922e-04	2.789676e-04	1.788653e-04	3.227999e-04
0.08646       	3.039189e-04	7.345459e-04	2.787000e-04	1.794270e-04	3.239795e-04
0.08647       	3.047533e-04	7.337559e-04	2.785292e-04	1.799443e-04	3.253180e-04
0.08648       	3.031492e-04	7.328992e-04	2.781366e-04	1.803712e-04	3.267430e-04
0.08649       	3.047746e-04	7.322203e-04	2.779193e-04	1.806763e-04	3.282010e-04
0.0865        	3.045503e-04	7.313506e-04	2.774215e-04	1.809793e-04	3.295191e-04
0.08651       	3.067651e-04	7.307339e-04	2.771251e-04	1.817307e-04	3.321550e-04
0.08652       	3.073329e-04	7.301920e-04	2.766014e-04	1.824770e-04	3.346880e-04
0.08653       	3.092178e-04	7.300195e-04	2.763030e-04	1.831993e-04	3.370471e-04
0.08654       	3.081179e-04	7.295948e-04	2.758587e-04	1.838936e-04	3.392640e-04
0.08655       	3.088141e-04	7.289916e-04	2.755244e-04	1.845949e-04	3.411609e-04
0.08656       	3.082177e-04	7.280729e-04	2.749499e-04	1.852905e-04	3.429334e-04
0.08657       	3.095328e-04	7.271322e-04	2.746583e-04	1.859366e-04	3.445262e-04
0.08658       	3.093225e-04	7.258958e-04	2.742081e-04	1.863608e-04	3.460429e-04
0.08659       	3.107060e-04	7.248149e-04	2.738787e-04	1.865900e-04	3.466104e-04
0.0866        	3.105356e-04	7.236308e-04	2.733757e-04	1.867093e-04	3.469656e-04
0.08661       	3.113869e-04	7.227266e-04	2.729465e-04	1.867263e-04	3.468333e-04
0.08662       	3.110287e-04	7.218236e-04	2.722821e-04	1.865101e-04	3.457979e-04
0.08663       	3.114571e-04	7.213698e-04	2.716111e-04	1.864216e-04	3.445384e-04
0.08664       	3.110798e-04	7.210432e-04	2.707305e-04	1.863758e-04	3.432823e-04
0.08665       	3.111223e-04	7.209685e-04	2.698855e-04	1.864916e-04	3.419004e-04
0.08666       	3.107638e-04	7.207809e-04	2.689297e-04	1.867019e-04	3.406062e-04
0.08667       	3.105254e-04	7.206235e-04	2.683435e-04	1.868434e-04	3.394585e-04
0.08668       	3.102195e-04	7.202409e-04	2.676720e-04	1.868908e-04	3.382389e-04
0.08669       	3.090368e-04	7.221938e-04	2.729578e-04	1.882016e-04	3.381582e-04
0.0867        	3.088289e-04	7.216444e-04	2.721444e-04	1.881249e-04	3.366454e-04
0.08671       	3.082630e-04	7.210099e-04	2.713835e-04	1.880950e-04	3.351184e-04
0.08672       	3.078088e-04	7.201556e-04	2.705629e-04	1.880839e-04	3.336547e-04
0.08673       	3.079711e-04	7.191364e-04	2.697537e-04	1.880742e-04	3.321363e-04
0.08674       	3.069397e-04	7.178418e-04	2.688244e-04	1.880680e-04	3.307738e-04
0.08675       	3.068316e-04	7.167832e-04	2.680010e-04	1.880322e-04	3.293717e-04
0.08676       	3.047429e-04	7.154790e-04	2.671670e-04	1.879692e-04	3.278634e-04
0.08677       	3.033911e-04	7.141612e-04	2.663434e-04	1.879889e-04	3.263788e-04
0.08678       	3.007905e-04	7.125829e-04	2.653704e-04	1.880082e-04	3.249135e-04
0.08679       	2.994979e-04	7.109965e-04	2.645366e-04	1.879421e-04	3.235054e-04
0.0868        	2.967956e-04	7.092564e-04	2.636135e-04	1.878694e-04	3.222437e-04
0.08681       	2.955961e-04	7.075177e-04	2.629133e-04	1.878801e-04	3.211581e-04
0.08682       	2.933787e-04	7.056809e-04	2.621955e-04	1.879436e-04	3.201332e-04
0.08683       	2.932258e-04	7.039950e-04	2.616754e-04	1.879717e-04	3.191852e-04
0.08684       	2.911309e-04	7.023004e-04	2.610396e-04	1.880210e-04	3.183294e-04
0.08685       	2.901691e-04	7.009013e-04	2.604666e-04	1.881637e-04	3.176276e-04
0.08686       	2.877585e-04	6.994681e-04	2.599632e-04	1.876325e-04	3.159873e-04
0.08687       	2.880660e-04	6.980697e-04	2.595373e-04	1.876577e-04	3.152956e-04
0.08688       	2.870940e-04	6.965793e-04	2.588826e-04	1.886482e-04	3.157628e-04
0.08689       	2.882269e-04	6.951936e-04	2.583939e-04	1.886829e-04	3.152189e-04
0.0869        	2.878249e-04	6.911581e-04	2.573180e-04	1.878825e-04	3.134713e-04
0.08691       	2.887684e-04	6.920291e-04	2.571302e-04	1.878424e-04	3.128421e-04
0.08692       	2.879735e-04	6.903718e-04	2.563805e-04	1.888164e-04	3.137095e-04
0.08693       	2.901870e-04	6.889145e-04	2.557862e-04	1.873972e-04	3.115451e-04
0.08694       	2.887420e-04	6.871956e-04	2.549522e-04	1.871538e-04	3.109340e-04
0.08695       	2.900070e-04	6.856218e-04	2.542540e-04	1.868517e-04	3.101549e-04
0.08696       	2.891007e-04	6.838416e-04	2.534160e-04	1.885744e-04	3.108332e-04
0.08697       	2.910793e-04	6.821158e-04	2.527141e-04	1.866966e-04	3.083246e-04
0.08698       	2.896888e-04	6.800812e-04	2.518934e-04	1.866055e-04	3.076426e-04
0.08699       	2.904969e-04	6.780104e-04	2.511793e-04	1.864857e-04	3.069347e-04
0.087         	2.898803e-04	6.757537e-04	2.503622e-04	1.862917e-04	3.061874e-04
0.08701       	2.905764e-04	6.734667e-04	2.496111e-04	1.882692e-04	3.070787e-04
0.08702       	2.913896e-04	6.710529e-04	2.487758e-04	1.859106e-04	3.047022e-04
0.08703       	2.916138e-04	6.684969e-04	2.481560e-04	1.856657e-04	3.037056e-04
0.08704       	2.910948e-04	6.656576e-04	2.475455e-04	1.854835e-04	3.028653e-04
0.08705       	2.921375e-04	6.627386e-04	2.472302e-04	1.852353e-04	3.020762e-04
0.08706       	2.919592e-04	6.596894e-04	2.469320e-04	1.849760e-04	3.012800e-04
0.08707       	2.928212e-04	6.568587e-04	2.466884e-04	1.871171e-04	3.019968e-04
0.08708       	2.924303e-04	6.540758e-04	2.464576e-04	1.842315e-04	2.995318e-04
0.08709       	2.933332e-04	6.512219e-04	2.461545e-04	1.838266e-04	2.986854e-04
0.0871        	2.929906e-04	6.485950e-04	2.458368e-04	1.837949e-04	2.986195e-04
0.08711       	2.938285e-04	6.460791e-04	2.455359e-04	1.838628e-04	2.991404e-04
0.08712       	2.935291e-04	6.436088e-04	2.452242e-04	1.839050e-04	2.997709e-04
0.08713       	2.942546e-04	6.411243e-04	2.449032e-04	1.839075e-04	3.002210e-04
0.08714       	2.940428e-04	6.387706e-04	2.445429e-04	1.838582e-04	3.006282e-04
0.08715       	2.947408e-04	6.365309e-04	2.441744e-04	1.837492e-04	3.010480e-04
0.08716       	2.953075e-04	6.344042e-04	2.437682e-04	1.835284e-04	3.014210e-04
0.08717       	2.958541e-04	6.323346e-04	2.434950e-04	1.833676e-04	3.017475e-04
0.08718       	2.963388e-04	6.304647e-04	2.432763e-04	1.831069e-04	3.020615e-04
0.08719       	2.967112e-04	6.287988e-04	2.430378e-04	1.828636e-04	3.023035e-04
0.0872        	2.971180e-04	6.272713e-04	2.428404e-04	1.825502e-04	3.025719e-04
0.08721       	2.970664e-04	6.260249e-04	2.426173e-04	1.822963e-04	3.027137e-04
0.08722       	2.973393e-04	6.255133e-04	2.424200e-04	1.819509e-04	3.028998e-04
0.08723       	2.972504e-04	6.250952e-04	2.421153e-04	1.816617e-04	3.031013e-04
0.08724       	2.981823e-04	6.248326e-04	2.418089e-04	1.812602e-04	3.032785e-04
0.08725       	2.989234e-04	6.245765e-04	2.414393e-04	1.809175e-04	3.034417e-04
0.08726       	3.006050e-04	6.244134e-04	2.411425e-04	1.805405e-04	3.034308e-04
0.08727       	3.012743e-04	6.243376e-04	2.408758e-04	1.802260e-04	3.033947e-04
0.08728       	3.029217e-04	6.244409e-04	2.406810e-04	1.797897e-04	3.031111e-04
0.08729       	3.032536e-04	6.246562e-04	2.405276e-04	1.794741e-04	3.030944e-04
0.0873        	3.047228e-04	6.250505e-04	2.404010e-04	1.790092e-04	3.027705e-04
0.08731       	3.049225e-04	6.253565e-04	2.401211e-04	1.789530e-04	3.033488e-04
0.08732       	3.065176e-04	6.259821e-04	2.398998e-04	1.790081e-04	3.040977e-04
0.08733       	3.071086e-04	6.263035e-04	2.395782e-04	1.792567e-04	3.048398e-04
0.08734       	3.092188e-04	6.267686e-04	2.393541e-04	1.794588e-04	3.053708e-04
0.08735       	3.092458e-04	6.271532e-04	2.390874e-04	1.797239e-04	3.059918e-04
0.08736       	3.106598e-04	6.277781e-04	2.388903e-04	1.800369e-04	3.065671e-04
0.08737       	3.103582e-04	6.283717e-04	2.386554e-04	1.805503e-04	3.074928e-04
0.08738       	3.114411e-04	6.290717e-04	2.385642e-04	1.809450e-04	3.084398e-04
0.08739       	3.106006e-04	6.297335e-04	2.384359e-04	1.845000e-04	3.111519e-04
0.0874        	3.122193e-04	6.304957e-04	2.388229e-04	1.817864e-04	3.106144e-04
0.08741       	3.100966e-04	6.310546e-04	2.385817e-04	1.822424e-04	3.117525e-04
0.08742       	3.099789e-04	6.314777e-04	2.384572e-04	1.825283e-04	3.126661e-04
0.08743       	3.078591e-04	6.315326e-04	2.383073e-04	1.828980e-04	3.137927e-04
0.08744       	3.078179e-04	6.314969e-04	2.382409e-04	1.831078e-04	3.149957e-04
0.08745       	3.062397e-04	6.310463e-04	2.380385e-04	1.834722e-04	3.161714e-04
0.08746       	3.066825e-04	6.307528e-04	2.379424e-04	1.836703e-04	3.166904e-04
0.08747       	3.052620e-04	6.306026e-04	2.378324e-04	1.866849e-04	3.175075e-04
0.08748       	3.067101e-04	6.283706e-04	2.436158e-04	1.836471e-04	3.156353e-04
0.08749       	3.047746e-04	6.298269e-04	2.376143e-04	1.838428e-04	3.153633e-04
0.0875        	3.057377e-04	6.293716e-04	2.375279e-04	1.840458e-04	3.149182e-04
0.08751       	3.042766e-04	6.290050e-04	2.373415e-04	1.844246e-04	3.144326e-04
0.08752       	3.046738e-04	6.294314e-04	2.371799e-04	1.847046e-04	3.140247e-04
0.08753       	3.030782e-04	6.300010e-04	2.369211e-04	1.850922e-04	3.137132e-04
0.08754       	3.037099e-04	6.305299e-04	2.366987e-04	1.854011e-04	3.136621e-04
0.08755       	3.022680e-04	6.307643e-04	2.363749e-04	1.857454e-04	3.135310e-04
0.08756       	3.022695e-04	6.313000e-04	2.360712e-04	1.860442e-04	3.135558e-04
0.08757       	2.998878e-04	6.317322e-04	2.357708e-04	1.864199e-04	3.137723e-04
0.08758       	2.991290e-04	6.321575e-04	2.354929e-04	1.867823e-04	3.142669e-04
0.08759       	2.968928e-04	6.322980e-04	2.350792e-04	1.871059e-04	3.146744e-04
0.0876        	2.959825e-04	6.324404e-04	2.346981e-04	1.875034e-04	3.149079e-04
0.08761       	2.940590e-04	6.323239e-04	2.342629e-04	1.879113e-04	3.151868e-04
0.08762       	2.929559e-04	6.320841e-04	2.338415e-04	1.883348e-04	3.155616e-04
0.08763       	2.911741e-04	6.315312e-04	2.333666e-04	1.887254e-04	3.158926e-04
0.08764       	2.900016e-04	6.309516e-04	2.329053e-04	1.891024e-04	3.161514e-04
0.08765       	2.874824e-04	6.298634e-04	2.323446e-04	1.894769e-04	3.162982e-04
0.08766       	2.861496e-04	6.285444e-04	2.318423e-04	1.899313e-04	3.165659e-04
0.08767       	2.840251e-04	6.272283e-04	2.312831e-04	1.904015e-04	3.168115e-04
0.08768       	2.831758e-04	6.260515e-04	2.307247e-04	1.908967e-04	3.169399e-04
0.08769       	2.812309e-04	6.246945e-04	2.301226e-04	1.913918e-04	3.170074e-04
0.0877        	2.805734e-04	6.235206e-04	2.295208e-04	1.919371e-04	3.170597e-04
0.08771       	2.786177e-04	6.219973e-04	2.288787e-04	1.923868e-04	3.173871e-04
0.08772       	2.780934e-04	6.208925e-04	2.282520e-04	1.929580e-04	3.177953e-04
0.08773       	2.769114e-04	6.200110e-04	2.275016e-04	1.935457e-04	3.181439e-04
0.08774       	2.768511e-04	6.192363e-04	2.268578e-04	1.941589e-04	3.187220e-04
0.08775       	2.763804e-04	6.186092e-04	2.261396e-04	1.946645e-04	3.189930e-04
0.08776       	2.768375e-04	6.182699e-04	2.255295e-04	1.952176e-04	3.195449e-04
0.08777       	2.764082e-04	6.178123e-04	2.249098e-04	1.956789e-04	3.200241e-04
0.08778       	2.773210e-04	6.179801e-04	2.243145e-04	1.961349e-04	3.204430e-04
0.08779       	2.769521e-04	6.182980e-04	2.235390e-04	1.965261e-04	3.206044e-04
0.0878        	2.780397e-04	6.189417e-04	2.229224e-04	1.970299e-04	3.214969e-04
0.08781       	2.782033e-04	6.195506e-04	2.221888e-04	1.975492e-04	3.226304e-04
0.08782       	2.793987e-04	6.203680e-04	2.215764e-04	1.981254e-04	3.235706e-04
0.08783       	2.791259e-04	6.208575e-04	2.209048e-04	1.986080e-04	3.246475e-04
0.08784       	2.802271e-04	6.215242e-04	2.203910e-04	1.991197e-04	3.259674e-04
0.08785       	2.798492e-04	6.217955e-04	2.197342e-04	1.995418e-04	3.269894e-04
0.08786       	2.810475e-04	6.224313e-04	2.192204e-04	2.000670e-04	3.280786e-04
0.08787       	2.805299e-04	6.226927e-04	2.185769e-04	2.005613e-04	3.289249e-04
0.08788       	2.815668e-04	6.234350e-04	2.180778e-04	2.010857e-04	3.301496e-04
0.08789       	2.802522e-04	6.237325e-04	2.174710e-04	2.013860e-04	3.312089e-04
0.0879        	2.809932e-04	6.246764e-04	2.170708e-04	2.017288e-04	3.322869e-04
0.08791       	2.783201e-04	6.245519e-04	2.166029e-04	2.019857e-04	3.335505e-04
0.08792       	2.793825e-04	6.251846e-04	2.161958e-04	2.021545e-04	3.345503e-04
0.08793       	2.766569e-04	6.251400e-04	2.157697e-04	2.022361e-04	3.353040e-04
0.08794       	2.776196e-04	6.256553e-04	2.154633e-04	2.022709e-04	3.360074e-04
