# y+ ()       
# Time        	patch         	min           	max           	average       
0.374         	splitter	2.006913e+01	3.255125e+01	2.270191e+01
0.374         	back	7.218715e+00	1.150243e+01	9.985210e+00
0.374         	region0_to_wallFilmRegion_wallFilmFaces	5.906846e+00	1.951272e+01	1.229987e+01
0.3745        	splitter	2.006525e+01	3.255313e+01	2.270068e+01
0.3745        	back	7.215902e+00	1.148877e+01	9.983230e+00
0.3745        	region0_to_wallFilmRegion_wallFilmFaces	5.907226e+00	1.949109e+01	1.230510e+01
0.375         	splitter	2.006398e+01	3.255943e+01	2.270220e+01
0.375         	back	7.206782e+00	1.157544e+01	9.978008e+00
0.375         	region0_to_wallFilmRegion_wallFilmFaces	5.907511e+00	1.953318e+01	1.231248e+01
0.3755        	splitter	2.006540e+01	3.256990e+01	2.270642e+01
0.3755        	back	7.191540e+00	1.161255e+01	9.977622e+00
0.3755        	region0_to_wallFilmRegion_wallFilmFaces	5.907694e+00	1.962001e+01	1.232164e+01
0.376         	splitter	2.006959e+01	3.258431e+01	2.271334e+01
0.376         	back	7.171385e+00	1.150724e+01	9.953661e+00
0.376         	region0_to_wallFilmRegion_wallFilmFaces	5.907762e+00	1.970782e+01	1.233179e+01
0.3765        	splitter	2.007627e+01	3.260205e+01	2.272259e+01
0.3765        	back	7.147337e+00	1.157405e+01	9.958130e+00
0.3765        	region0_to_wallFilmRegion_wallFilmFaces	5.907718e+00	1.985406e+01	1.234321e+01
0.377         	splitter	2.008495e+01	3.262199e+01	2.273348e+01
0.377         	back	7.120111e+00	1.157220e+01	9.959545e+00
0.377         	region0_to_wallFilmRegion_wallFilmFaces	5.907563e+00	2.000857e+01	1.235547e+01
0.3775        	splitter	2.009516e+01	3.264305e+01	2.274541e+01
0.3775        	back	7.090058e+00	1.157598e+01	9.957652e+00
0.3775        	region0_to_wallFilmRegion_wallFilmFaces	5.907308e+00	2.011222e+01	1.236769e+01
0.378         	splitter	2.010636e+01	3.266413e+01	2.275774e+01
0.378         	back	7.058048e+00	1.155050e+01	9.958553e+00
0.378         	region0_to_wallFilmRegion_wallFilmFaces	5.906971e+00	2.018974e+01	1.237943e+01
0.3785        	splitter	2.011808e+01	3.268422e+01	2.276991e+01
0.3785        	back	7.027526e+00	1.156415e+01	9.956330e+00
0.3785        	region0_to_wallFilmRegion_wallFilmFaces	5.906571e+00	2.029968e+01	1.239070e+01
0.379         	splitter	2.012987e+01	3.270256e+01	2.278145e+01
0.379         	back	6.998656e+00	1.155724e+01	9.960624e+00
0.379         	region0_to_wallFilmRegion_wallFilmFaces	5.906129e+00	2.051077e+01	1.240136e+01
0.3795        	splitter	2.014133e+01	3.271857e+01	2.279197e+01
0.3795        	back	6.971683e+00	1.152060e+01	9.962331e+00
0.3795        	region0_to_wallFilmRegion_wallFilmFaces	5.905659e+00	2.076451e+01	1.241118e+01
0.38          	splitter	2.015208e+01	3.273177e+01	2.280111e+01
0.38          	back	6.949511e+00	1.156635e+01	9.971586e+00
0.38          	region0_to_wallFilmRegion_wallFilmFaces	5.905175e+00	2.099885e+01	1.242008e+01
0.3805        	splitter	2.016167e+01	3.274162e+01	2.280840e+01
0.3805        	back	6.934625e+00	1.149371e+01	9.972576e+00
0.3805        	region0_to_wallFilmRegion_wallFilmFaces	5.904691e+00	2.118394e+01	1.242786e+01
0.381         	splitter	2.016962e+01	3.274750e+01	2.281336e+01
0.381         	back	6.938399e+00	1.151441e+01	9.999279e+00
0.381         	region0_to_wallFilmRegion_wallFilmFaces	5.904225e+00	2.136882e+01	1.243373e+01
0.3815        	splitter	2.017556e+01	3.274883e+01	2.281561e+01
0.3815        	back	6.964544e+00	1.151997e+01	1.001933e+01
0.3815        	region0_to_wallFilmRegion_wallFilmFaces	5.903804e+00	2.149755e+01	1.243670e+01
0.382         	splitter	2.017922e+01	3.274523e+01	2.281488e+01
0.382         	back	7.008186e+00	1.152061e+01	1.004502e+01
0.382         	region0_to_wallFilmRegion_wallFilmFaces	5.903452e+00	2.164497e+01	1.243797e+01
0.3825        	splitter	2.017700e+01	3.273665e+01	2.281115e+01
0.3825        	back	7.064733e+00	1.152069e+01	1.007959e+01
0.3825        	region0_to_wallFilmRegion_wallFilmFaces	5.903194e+00	2.178593e+01	1.243850e+01
0.383         	splitter	2.017040e+01	3.272357e+01	2.280471e+01
0.383         	back	7.086787e+00	1.150460e+01	1.008883e+01
0.383         	region0_to_wallFilmRegion_wallFilmFaces	5.903053e+00	2.195518e+01	1.243720e+01
0.3835        	splitter	2.016153e+01	3.270646e+01	2.279567e+01
0.3835        	back	7.095999e+00	1.153146e+01	1.009788e+01
0.3835        	region0_to_wallFilmRegion_wallFilmFaces	5.903034e+00	2.211797e+01	1.243454e+01
0.384         	splitter	2.015049e+01	3.268558e+01	2.278417e+01
0.384         	back	7.111074e+00	1.150107e+01	1.008388e+01
0.384         	region0_to_wallFilmRegion_wallFilmFaces	5.903143e+00	2.232530e+01	1.243163e+01
0.3845        	splitter	2.013759e+01	3.266149e+01	2.277061e+01
0.3845        	back	7.129679e+00	1.155478e+01	1.008782e+01
0.3845        	region0_to_wallFilmRegion_wallFilmFaces	5.903402e+00	2.243853e+01	1.242752e+01
0.385         	splitter	2.012338e+01	3.263524e+01	2.275573e+01
0.385         	back	7.149671e+00	1.153048e+01	1.006418e+01
0.385         	region0_to_wallFilmRegion_wallFilmFaces	5.903814e+00	2.245925e+01	1.242342e+01
0.3855        	splitter	2.010894e+01	3.260889e+01	2.274090e+01
0.3855        	back	7.169144e+00	1.157214e+01	1.006986e+01
0.3855        	region0_to_wallFilmRegion_wallFilmFaces	5.904359e+00	2.252849e+01	1.242063e+01
0.386         	splitter	2.009543e+01	3.258778e+01	2.272758e+01
0.386         	back	7.186473e+00	1.151917e+01	1.004335e+01
0.386         	region0_to_wallFilmRegion_wallFilmFaces	5.904997e+00	2.280311e+01	1.241929e+01
0.3865        	splitter	2.008364e+01	3.257248e+01	2.271675e+01
0.3865        	back	7.200315e+00	1.155574e+01	1.002938e+01
0.3865        	region0_to_wallFilmRegion_wallFilmFaces	5.905664e+00	2.307004e+01	1.241968e+01
0.387         	splitter	2.007427e+01	3.256273e+01	2.270909e+01
0.387         	back	7.209644e+00	1.161441e+01	1.002554e+01
0.387         	region0_to_wallFilmRegion_wallFilmFaces	5.906300e+00	2.327112e+01	1.242159e+01
0.3875        	splitter	2.006743e+01	3.255885e+01	2.270458e+01
0.3875        	back	7.213780e+00	1.151696e+01	1.000108e+01
0.3875        	region0_to_wallFilmRegion_wallFilmFaces	5.906857e+00	2.346514e+01	1.242378e+01
0.388         	splitter	2.006301e+01	3.256007e+01	2.270285e+01
0.388         	back	7.212276e+00	1.158117e+01	9.990526e+00
0.388         	region0_to_wallFilmRegion_wallFilmFaces	5.907311e+00	2.353589e+01	1.242688e+01
0.3885        	splitter	2.006114e+01	3.256579e+01	2.270384e+01
0.3885        	back	7.204630e+00	1.162015e+01	9.984005e+00
0.3885        	region0_to_wallFilmRegion_wallFilmFaces	5.907662e+00	2.347478e+01	1.242989e+01
0.389         	splitter	2.006191e+01	3.257565e+01	2.270748e+01
0.389         	back	7.190709e+00	1.161949e+01	9.981265e+00
0.389         	region0_to_wallFilmRegion_wallFilmFaces	5.907912e+00	2.341080e+01	1.243315e+01
0.3895        	splitter	2.006543e+01	3.258945e+01	2.271381e+01
0.3895        	back	7.171688e+00	1.156727e+01	9.958660e+00
0.3895        	region0_to_wallFilmRegion_wallFilmFaces	5.908050e+00	2.337262e+01	1.243644e+01
0.39          	splitter	2.007153e+01	3.260674e+01	2.272258e+01
0.39          	back	7.148533e+00	1.159300e+01	9.954453e+00
0.39          	region0_to_wallFilmRegion_wallFilmFaces	5.908069e+00	2.329433e+01	1.244075e+01
0.3905        	splitter	2.007974e+01	3.262650e+01	2.273315e+01
0.3905        	back	7.122193e+00	1.159771e+01	9.951939e+00
0.3905        	region0_to_wallFilmRegion_wallFilmFaces	5.907973e+00	2.321182e+01	1.244603e+01
0.391         	splitter	2.008961e+01	3.264765e+01	2.274491e+01
0.391         	back	7.092912e+00	1.159378e+01	9.960166e+00
0.391         	region0_to_wallFilmRegion_wallFilmFaces	5.907769e+00	2.307348e+01	1.245090e+01
0.3915        	splitter	2.010060e+01	3.266908e+01	2.275723e+01
0.3915        	back	7.061461e+00	1.158597e+01	9.949165e+00
0.3915        	region0_to_wallFilmRegion_wallFilmFaces	5.907470e+00	2.279449e+01	1.245403e+01
0.392         	splitter	2.011223e+01	3.268979e+01	2.276951e+01
0.392         	back	7.030853e+00	1.151937e+01	9.946949e+00
0.392         	region0_to_wallFilmRegion_wallFilmFaces	5.907099e+00	2.246829e+01	1.245676e+01
0.3925        	splitter	2.012402e+01	3.270890e+01	2.278127e+01
0.3925        	back	7.002103e+00	1.153909e+01	9.946757e+00
0.3925        	region0_to_wallFilmRegion_wallFilmFaces	5.906672e+00	2.228420e+01	1.245988e+01
0.393         	splitter	2.013560e+01	3.272581e+01	2.279210e+01
0.393         	back	6.974988e+00	1.153797e+01	9.966762e+00
0.393         	region0_to_wallFilmRegion_wallFilmFaces	5.906209e+00	2.214879e+01	1.246321e+01
0.3935        	splitter	2.014657e+01	3.274004e+01	2.280165e+01
0.3935        	back	6.952172e+00	1.155020e+01	9.972494e+00
0.3935        	region0_to_wallFilmRegion_wallFilmFaces	5.905722e+00	2.207313e+01	1.246512e+01
0.394         	splitter	2.015650e+01	3.275105e+01	2.280946e+01
0.394         	back	6.935924e+00	1.155094e+01	9.979472e+00
0.394         	region0_to_wallFilmRegion_wallFilmFaces	5.905226e+00	2.192105e+01	1.246464e+01
0.3945        	splitter	2.016491e+01	3.275818e+01	2.281503e+01
0.3945        	back	6.935741e+00	1.152780e+01	9.995987e+00
0.3945        	region0_to_wallFilmRegion_wallFilmFaces	5.904739e+00	2.159404e+01	1.246107e+01
0.395         	splitter	2.017135e+01	3.276083e+01	2.281793e+01
0.395         	back	6.958478e+00	1.153978e+01	1.001381e+01
0.395         	region0_to_wallFilmRegion_wallFilmFaces	5.904286e+00	2.116146e+01	1.245610e+01
0.3955        	splitter	2.017557e+01	3.275856e+01	2.281789e+01
0.3955        	back	6.999623e+00	1.149401e+01	1.003990e+01
0.3955        	region0_to_wallFilmRegion_wallFilmFaces	5.903897e+00	2.108892e+01	1.244803e+01
0.396         	splitter	2.017740e+01	3.275131e+01	2.281482e+01
0.396         	back	7.054441e+00	1.152630e+01	1.007954e+01
0.396         	region0_to_wallFilmRegion_wallFilmFaces	5.903593e+00	2.110505e+01	1.243963e+01
0.3965        	splitter	2.017692e+01	3.273943e+01	2.280900e+01
0.3965        	back	7.087308e+00	1.152240e+01	1.009127e+01
0.3965        	region0_to_wallFilmRegion_wallFilmFaces	5.903398e+00	2.100559e+01	1.242798e+01
0.397         	splitter	2.017010e+01	3.272346e+01	2.280056e+01
0.397         	back	7.095537e+00	1.153206e+01	1.009298e+01
0.397         	region0_to_wallFilmRegion_wallFilmFaces	5.903325e+00	2.101784e+01	1.241313e+01
0.3975        	splitter	2.015952e+01	3.270353e+01	2.278953e+01
0.3975        	back	7.110041e+00	1.155142e+01	1.009551e+01
0.3975        	region0_to_wallFilmRegion_wallFilmFaces	5.903374e+00	2.092301e+01	1.240036e+01
0.398         	splitter	2.014692e+01	3.268008e+01	2.277624e+01
0.398         	back	7.128469e+00	1.152754e+01	1.009313e+01
0.398         	region0_to_wallFilmRegion_wallFilmFaces	5.903568e+00	2.087112e+01	1.238813e+01
0.3985        	splitter	2.013277e+01	3.265397e+01	2.276132e+01
0.3985        	back	7.148628e+00	1.154403e+01	1.008534e+01
0.3985        	region0_to_wallFilmRegion_wallFilmFaces	5.903922e+00	2.078570e+01	1.237867e+01
0.399         	splitter	2.011810e+01	3.262711e+01	2.274605e+01
0.399         	back	7.168571e+00	1.154877e+01	1.006914e+01
0.399         	region0_to_wallFilmRegion_wallFilmFaces	5.904417e+00	2.068375e+01	1.237189e+01
0.3995        	splitter	2.010413e+01	3.260204e+01	2.273201e+01
0.3995        	back	7.186609e+00	1.159669e+01	1.004430e+01
0.3995        	region0_to_wallFilmRegion_wallFilmFaces	5.905019e+00	2.064261e+01	1.236598e+01
0.4           	splitter	2.009174e+01	3.258084e+01	2.272030e+01
0.4           	back	7.201361e+00	1.158976e+01	1.003212e+01
0.4           	region0_to_wallFilmRegion_wallFilmFaces	5.905668e+00	2.055350e+01	1.236055e+01
0.4005        	splitter	2.008167e+01	3.256514e+01	2.271169e+01
0.4005        	back	7.211720e+00	1.151981e+01	1.001728e+01
0.4005        	region0_to_wallFilmRegion_wallFilmFaces	5.906295e+00	2.052782e+01	1.235560e+01
0.401         	splitter	2.007419e+01	3.255543e+01	2.270635e+01
0.401         	back	7.216958e+00	1.150931e+01	9.994332e+00
0.401         	region0_to_wallFilmRegion_wallFilmFaces	5.906853e+00	2.046650e+01	1.235071e+01
0.4015        	splitter	2.006916e+01	3.255118e+01	2.270388e+01
0.4015        	back	7.216585e+00	1.158363e+01	9.991421e+00
0.4015        	region0_to_wallFilmRegion_wallFilmFaces	5.907305e+00	2.039027e+01	1.234561e+01
0.402         	splitter	2.006666e+01	3.255228e+01	2.270414e+01
0.402         	back	7.210155e+00	1.160250e+01	9.981357e+00
0.402         	region0_to_wallFilmRegion_wallFilmFaces	5.907652e+00	2.034620e+01	1.234363e+01
0.4025        	splitter	2.006681e+01	3.256098e+01	2.270709e+01
0.4025        	back	7.197310e+00	1.155210e+01	9.978470e+00
0.4025        	region0_to_wallFilmRegion_wallFilmFaces	5.907900e+00	2.030263e+01	1.234342e+01
0.403         	splitter	2.006971e+01	3.257377e+01	2.271273e+01
0.403         	back	7.179093e+00	1.158149e+01	9.956713e+00
0.403         	region0_to_wallFilmRegion_wallFilmFaces	5.908034e+00	2.026754e+01	1.234356e+01
0.4035        	splitter	2.007528e+01	3.259016e+01	2.272093e+01
0.4035        	back	7.156485e+00	1.156999e+01	9.960608e+00
0.4035        	region0_to_wallFilmRegion_wallFilmFaces	5.908053e+00	2.023616e+01	1.234779e+01
0.404         	splitter	2.008310e+01	3.260927e+01	2.273109e+01
0.404         	back	7.130576e+00	1.146255e+01	9.937253e+00
0.404         	region0_to_wallFilmRegion_wallFilmFaces	5.907954e+00	2.018079e+01	1.235442e+01
0.4045        	splitter	2.009268e+01	3.263001e+01	2.274257e+01
0.4045        	back	7.101582e+00	1.158207e+01	9.945397e+00
0.4045        	region0_to_wallFilmRegion_wallFilmFaces	5.907746e+00	2.014613e+01	1.236010e+01
0.405         	splitter	2.010350e+01	3.265130e+01	2.275476e+01
0.405         	back	7.070256e+00	1.152822e+01	9.945167e+00
0.405         	region0_to_wallFilmRegion_wallFilmFaces	5.907445e+00	2.012832e+01	1.236616e+01
0.4055        	splitter	2.011507e+01	3.267206e+01	2.276704e+01
0.4055        	back	7.038823e+00	1.152143e+01	9.956970e+00
0.4055        	region0_to_wallFilmRegion_wallFilmFaces	5.907066e+00	2.004745e+01	1.237254e+01
0.406         	splitter	2.012689e+01	3.269136e+01	2.277888e+01
0.406         	back	7.009451e+00	1.156145e+01	9.958415e+00
0.406         	region0_to_wallFilmRegion_wallFilmFaces	5.906633e+00	1.994815e+01	1.237626e+01
0.4065        	splitter	2.013855e+01	3.270860e+01	2.278986e+01
0.4065        	back	6.981547e+00	1.152785e+01	9.960555e+00
0.4065        	region0_to_wallFilmRegion_wallFilmFaces	5.906163e+00	1.988409e+01	1.237763e+01
0.407         	splitter	2.014969e+01	3.272322e+01	2.279965e+01
0.407         	back	6.957265e+00	1.153873e+01	9.970827e+00
0.407         	region0_to_wallFilmRegion_wallFilmFaces	5.905670e+00	1.978985e+01	1.238110e+01
0.4075        	splitter	2.015990e+01	3.273479e+01	2.280783e+01
0.4075        	back	6.939063e+00	1.150058e+01	9.977812e+00
0.4075        	region0_to_wallFilmRegion_wallFilmFaces	5.905170e+00	1.974518e+01	1.238599e+01
0.408         	splitter	2.016869e+01	3.274267e+01	2.281389e+01
0.408         	back	6.933881e+00	1.156022e+01	9.995084e+00
0.408         	region0_to_wallFilmRegion_wallFilmFaces	5.904675e+00	1.972177e+01	1.238882e+01
0.4085        	splitter	2.017562e+01	3.274628e+01	2.281743e+01
0.4085        	back	6.951779e+00	1.153659e+01	1.000967e+01
0.4085        	region0_to_wallFilmRegion_wallFilmFaces	5.904210e+00	1.968467e+01	1.239155e+01
0.409         	splitter	2.018040e+01	3.274508e+01	2.281808e+01
0.409         	back	6.989205e+00	1.152337e+01	1.003991e+01
0.409         	region0_to_wallFilmRegion_wallFilmFaces	5.903803e+00	1.966853e+01	1.239242e+01
0.4095        	splitter	2.017975e+01	3.273894e+01	2.281572e+01
0.4095        	back	7.041256e+00	1.149027e+01	1.006177e+01
0.4095        	region0_to_wallFilmRegion_wallFilmFaces	5.903477e+00	1.973190e+01	1.238937e+01
0.41          	splitter	2.017425e+01	3.272809e+01	2.281057e+01
0.41          	back	7.085577e+00	1.152750e+01	1.009471e+01
0.41          	region0_to_wallFilmRegion_wallFilmFaces	5.903255e+00	1.971345e+01	1.238280e+01
0.4105        	splitter	2.016653e+01	3.271312e+01	2.280285e+01
0.4105        	back	7.091902e+00	1.153249e+01	1.009527e+01
0.4105        	region0_to_wallFilmRegion_wallFilmFaces	5.903151e+00	1.968745e+01	1.237544e+01
0.411         	splitter	2.015660e+01	3.269433e+01	2.279261e+01
0.411         	back	7.105011e+00	1.150551e+01	1.009274e+01
0.411         	region0_to_wallFilmRegion_wallFilmFaces	5.903166e+00	1.972913e+01	1.236816e+01
0.4115        	splitter	2.014466e+01	3.267205e+01	2.278012e+01
0.4115        	back	7.122539e+00	1.154736e+01	1.009522e+01
0.4115        	region0_to_wallFilmRegion_wallFilmFaces	5.903313e+00	1.972765e+01	1.236196e+01
0.412         	splitter	2.013114e+01	3.264706e+01	2.276590e+01
0.412         	back	7.142249e+00	1.151848e+01	1.008615e+01
0.412         	region0_to_wallFilmRegion_wallFilmFaces	5.903612e+00	1.970413e+01	1.235607e+01
0.4125        	splitter	2.011682e+01	3.262445e+01	2.275103e+01
0.4125        	back	7.162141e+00	1.153698e+01	1.006423e+01
0.4125        	region0_to_wallFilmRegion_wallFilmFaces	5.904049e+00	1.972105e+01	1.234897e+01
0.413         	splitter	2.010295e+01	3.260360e+01	2.273701e+01
0.413         	back	7.180453e+00	1.156173e+01	1.004784e+01
0.413         	region0_to_wallFilmRegion_wallFilmFaces	5.904597e+00	1.969760e+01	1.234310e+01
0.4135        	splitter	2.009038e+01	3.258627e+01	2.272499e+01
0.4135        	back	7.195754e+00	1.159222e+01	1.003010e+01
0.4135        	region0_to_wallFilmRegion_wallFilmFaces	5.905202e+00	1.975785e+01	1.233789e+01
0.414         	splitter	2.007990e+01	3.257381e+01	2.271579e+01
0.414         	back	7.206865e+00	1.158899e+01	1.002215e+01
0.414         	region0_to_wallFilmRegion_wallFilmFaces	5.905801e+00	1.977021e+01	1.233386e+01
0.4145        	splitter	2.007196e+01	3.256715e+01	2.270982e+01
0.4145        	back	7.212984e+00	1.154211e+01	9.998427e+00
0.4145        	region0_to_wallFilmRegion_wallFilmFaces	5.906345e+00	1.981826e+01	1.233217e+01
0.415         	splitter	2.006644e+01	3.256595e+01	2.270674e+01
0.415         	back	7.213580e+00	1.152615e+01	9.982529e+00
0.415         	region0_to_wallFilmRegion_wallFilmFaces	5.906791e+00	1.980245e+01	1.233315e+01
0.4155        	splitter	2.006345e+01	3.256946e+01	2.270641e+01
0.4155        	back	7.208243e+00	1.161275e+01	9.991387e+00
0.4155        	region0_to_wallFilmRegion_wallFilmFaces	5.907135e+00	1.971439e+01	1.233388e+01
0.416         	splitter	2.006304e+01	3.257728e+01	2.270875e+01
0.416         	back	7.196486e+00	1.153494e+01	9.975191e+00
0.416         	region0_to_wallFilmRegion_wallFilmFaces	5.907377e+00	1.968412e+01	1.233252e+01
0.4165        	splitter	2.006531e+01	3.258907e+01	2.271372e+01
0.4165        	back	7.179124e+00	1.152205e+01	9.962834e+00
0.4165        	region0_to_wallFilmRegion_wallFilmFaces	5.907515e+00	1.963345e+01	1.233232e+01
0.417         	splitter	2.007029e+01	3.260452e+01	2.272128e+01
0.417         	back	7.157208e+00	1.159827e+01	9.974050e+00
0.417         	region0_to_wallFilmRegion_wallFilmFaces	5.907536e+00	1.969064e+01	1.233368e+01
0.4175        	splitter	2.007751e+01	3.262287e+01	2.273083e+01
0.4175        	back	7.131884e+00	1.156084e+01	9.953980e+00
0.4175        	region0_to_wallFilmRegion_wallFilmFaces	5.907443e+00	1.971169e+01	1.233605e+01
0.418         	splitter	2.008651e+01	3.264282e+01	2.274169e+01
0.418         	back	7.103453e+00	1.152809e+01	9.942339e+00
0.418         	region0_to_wallFilmRegion_wallFilmFaces	5.907245e+00	1.975692e+01	1.233730e+01
0.4185        	splitter	2.009674e+01	3.266330e+01	2.275322e+01
0.4185        	back	7.072604e+00	1.152547e+01	9.954431e+00
0.4185        	region0_to_wallFilmRegion_wallFilmFaces	5.906956e+00	1.979702e+01	1.233880e+01
0.419         	splitter	2.010760e+01	3.268311e+01	2.276470e+01
0.419         	back	7.041051e+00	1.157137e+01	9.949060e+00
0.419         	region0_to_wallFilmRegion_wallFilmFaces	5.906597e+00	1.983057e+01	1.234036e+01
0.4195        	splitter	2.011868e+01	3.270122e+01	2.277563e+01
0.4195        	back	7.011650e+00	1.150331e+01	9.946840e+00
0.4195        	region0_to_wallFilmRegion_wallFilmFaces	5.906195e+00	1.983096e+01	1.233907e+01
0.42          	splitter	2.012949e+01	3.271703e+01	2.278556e+01
0.42          	back	6.983743e+00	1.155457e+01	9.957532e+00
0.42          	region0_to_wallFilmRegion_wallFilmFaces	5.905767e+00	1.989214e+01	1.233555e+01
0.4205        	splitter	2.013969e+01	3.272999e+01	2.279415e+01
0.4205        	back	6.958972e+00	1.154169e+01	9.970208e+00
0.4205        	region0_to_wallFilmRegion_wallFilmFaces	5.905336e+00	1.986890e+01	1.233118e+01
0.421         	splitter	2.014893e+01	3.273974e+01	2.280109e+01
0.421         	back	6.939991e+00	1.153023e+01	9.976889e+00
0.421         	region0_to_wallFilmRegion_wallFilmFaces	5.904910e+00	1.986500e+01	1.232796e+01
0.4215        	splitter	2.015679e+01	3.274584e+01	2.280598e+01
0.4215        	back	6.932067e+00	1.153653e+01	9.987010e+00
0.4215        	region0_to_wallFilmRegion_wallFilmFaces	5.904505e+00	1.984821e+01	1.232478e+01
0.422         	splitter	2.016295e+01	3.274789e+01	2.280854e+01
0.422         	back	6.946741e+00	1.155242e+01	1.001296e+01
0.422         	region0_to_wallFilmRegion_wallFilmFaces	5.904142e+00	1.980179e+01	1.232129e+01
0.4225        	splitter	2.016717e+01	3.274565e+01	2.280856e+01
0.4225        	back	6.981701e+00	1.153533e+01	1.002955e+01
0.4225        	region0_to_wallFilmRegion_wallFilmFaces	5.903836e+00	1.983677e+01	1.231696e+01
0.423         	splitter	2.016930e+01	3.273910e+01	2.280594e+01
0.423         	back	7.031946e+00	1.148662e+01	1.006022e+01
0.423         	region0_to_wallFilmRegion_wallFilmFaces	5.903606e+00	1.980319e+01	1.231109e+01
0.4235        	splitter	2.016944e+01	3.272849e+01	2.280094e+01
0.4235        	back	7.085314e+00	1.153455e+01	1.009519e+01
0.4235        	region0_to_wallFilmRegion_wallFilmFaces	5.903467e+00	1.968861e+01	1.230430e+01
0.424         	splitter	2.016436e+01	3.271455e+01	2.279384e+01
0.424         	back	7.090601e+00	1.149857e+01	1.009476e+01
0.424         	region0_to_wallFilmRegion_wallFilmFaces	5.903429e+00	1.967089e+01	1.229672e+01
0.4245        	splitter	2.015510e+01	3.269754e+01	2.278468e+01
0.4245        	back	7.102960e+00	1.152137e+01	1.008990e+01
0.4245        	region0_to_wallFilmRegion_wallFilmFaces	5.903487e+00	1.955729e+01	1.228886e+01
0.425         	splitter	2.014412e+01	3.267770e+01	2.277362e+01
0.425         	back	7.120038e+00	1.153169e+01	1.009247e+01
0.425         	region0_to_wallFilmRegion_wallFilmFaces	5.903648e+00	1.948761e+01	1.228133e+01
0.4255        	splitter	2.013170e+01	3.265544e+01	2.276098e+01
0.4255        	back	7.139563e+00	1.156898e+01	1.008658e+01
0.4255        	region0_to_wallFilmRegion_wallFilmFaces	5.903933e+00	1.935735e+01	1.227307e+01
0.426         	splitter	2.011848e+01	3.263188e+01	2.274758e+01
0.426         	back	7.159507e+00	1.151678e+01	1.005944e+01
0.426         	region0_to_wallFilmRegion_wallFilmFaces	5.904342e+00	1.929578e+01	1.226216e+01
0.4265        	splitter	2.010554e+01	3.260904e+01	2.273477e+01
0.4265        	back	7.178076e+00	1.159053e+01	1.005568e+01
0.4265        	region0_to_wallFilmRegion_wallFilmFaces	5.904850e+00	1.932271e+01	1.225134e+01
0.427         	splitter	2.009377e+01	3.258894e+01	2.272368e+01
0.427         	back	7.193791e+00	1.158596e+01	1.004570e+01
0.427         	region0_to_wallFilmRegion_wallFilmFaces	5.905420e+00	1.933664e+01	1.224151e+01
0.4275        	splitter	2.008387e+01	3.257316e+01	2.271509e+01
0.4275        	back	7.205450e+00	1.149143e+01	1.000742e+01
0.4275        	region0_to_wallFilmRegion_wallFilmFaces	5.905989e+00	1.936452e+01	1.223381e+01
0.428         	splitter	2.007632e+01	3.256260e+01	2.270948e+01
0.428         	back	7.212207e+00	1.151608e+01	1.000672e+01
0.428         	region0_to_wallFilmRegion_wallFilmFaces	5.906514e+00	1.939968e+01	1.223022e+01
0.4285        	splitter	2.007107e+01	3.255719e+01	2.270658e+01
0.4285        	back	7.213509e+00	1.156871e+01	9.994894e+00
0.4285        	region0_to_wallFilmRegion_wallFilmFaces	5.906956e+00	1.941805e+01	1.222957e+01
0.429         	splitter	2.006811e+01	3.255959e+01	2.270620e+01
0.429         	back	7.208978e+00	1.155088e+01	9.982350e+00
0.429         	region0_to_wallFilmRegion_wallFilmFaces	5.907299e+00	1.944071e+01	1.223016e+01
0.4295        	splitter	2.006759e+01	3.256697e+01	2.270832e+01
0.4295        	back	7.198075e+00	1.151213e+01	9.967045e+00
0.4295        	region0_to_wallFilmRegion_wallFilmFaces	5.907552e+00	1.948874e+01	1.223242e+01
0.43          	splitter	2.006958e+01	3.257813e+01	2.271292e+01
0.43          	back	7.181379e+00	1.161404e+01	9.977550e+00
0.43          	region0_to_wallFilmRegion_wallFilmFaces	5.907708e+00	1.953252e+01	1.223576e+01
0.4305        	splitter	2.007417e+01	3.259282e+01	2.272001e+01
0.4305        	back	7.160017e+00	1.150155e+01	9.949446e+00
0.4305        	region0_to_wallFilmRegion_wallFilmFaces	5.907752e+00	1.958082e+01	1.223980e+01
0.431         	splitter	2.008108e+01	3.261052e+01	2.272924e+01
0.431         	back	7.135103e+00	1.160378e+01	9.963505e+00
0.431         	region0_to_wallFilmRegion_wallFilmFaces	5.907684e+00	1.963264e+01	1.224516e+01
0.4315        	splitter	2.008985e+01	3.263017e+01	2.273995e+01
0.4315        	back	7.107066e+00	1.158033e+01	9.957757e+00
0.4315        	region0_to_wallFilmRegion_wallFilmFaces	5.907506e+00	1.966180e+01	1.225098e+01
0.432         	splitter	2.009999e+01	3.265077e+01	2.275157e+01
0.432         	back	7.076464e+00	1.152985e+01	9.943457e+00
0.432         	region0_to_wallFilmRegion_wallFilmFaces	5.907227e+00	1.967584e+01	1.225729e+01
0.4325        	splitter	2.011102e+01	3.267123e+01	2.276348e+01
0.4325        	back	7.044549e+00	1.155550e+01	9.955726e+00
0.4325        	region0_to_wallFilmRegion_wallFilmFaces	5.906865e+00	1.968667e+01	1.226361e+01
0.433         	splitter	2.012248e+01	3.269061e+01	2.277515e+01
0.433         	back	7.014646e+00	1.153792e+01	9.953594e+00
