# Residuals   
# Time        	p             	Ux            	Uy            	k             	epsilon       	h             
0             	N/A	N/A	N/A	N/A	N/A
0.0045        	2.671174e-03	1.770298e-03	6.662594e-04	7.266144e-04	5.210889e-04	4.328247e-04
0.00452174    	2.607011e-03	1.771772e-03	6.657471e-04	7.263404e-04	5.209340e-04	4.325066e-04
0.00454348    	2.467663e-03	1.771160e-03	6.653980e-04	7.260738e-04	5.207826e-04	4.321154e-04
0.00456522    	2.376169e-03	1.771694e-03	6.652551e-04	7.258212e-04	5.206403e-04	4.319487e-04
0.00458696    	2.281894e-03	1.770954e-03	6.650257e-04	7.255631e-04	5.205104e-04	4.316517e-04
0.0046087     	2.183803e-03	1.770761e-03	6.651032e-04	7.253216e-04	5.204010e-04	4.315356e-04
0.00463043    	2.099968e-03	1.769683e-03	6.650978e-04	7.250885e-04	5.202823e-04	4.312440e-04
0.00465217    	1.983263e-03	1.767974e-03	6.656498e-04	7.248708e-04	5.201468e-04	4.311177e-04
0.00467391    	1.917139e-03	1.766118e-03	6.666890e-04	7.246430e-04	5.200123e-04	4.308469e-04
0.00469565    	1.805105e-03	1.764218e-03	6.681210e-04	7.244248e-04	5.199042e-04	4.306188e-04
0.00471739    	1.718191e-03	1.762411e-03	6.698928e-04	7.242092e-04	5.197896e-04	4.305398e-04
0.00473913    	1.650543e-03	1.758703e-03	6.714281e-04	7.239809e-04	5.196505e-04	4.302217e-04
0.00476087    	1.555932e-03	1.755682e-03	6.731579e-04	7.237540e-04	5.195145e-04	4.301291e-04
0.00478261    	1.489900e-03	1.752252e-03	6.746563e-04	7.235546e-04	5.193835e-04	4.298189e-04
0.00480435    	1.406656e-03	1.749441e-03	6.763455e-04	7.233708e-04	5.192595e-04	4.295971e-04
0.00482609    	1.331216e-03	1.746014e-03	6.778534e-04	7.231841e-04	5.191354e-04	4.292805e-04
0.00484783    	1.251702e-03	1.744425e-03	6.793451e-04	7.230154e-04	5.190166e-04	4.289941e-04
0.00486957    	1.194300e-03	1.743057e-03	6.809082e-04	7.228398e-04	5.188891e-04	4.287848e-04
0.0048913     	1.150959e-03	1.741759e-03	6.820666e-04	7.226544e-04	5.187642e-04	4.284742e-04
